Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1692309435.3471591,0.04289396006342239,0.022259823554316795,-0.0009768802158979307,0.027356601696568793,0.0,0.0
1692309435.4488845,0.0442341302445804,0.02429864788470385,-0.0010453159419008904,0.027861114897072367,0.0,0.0
1692309435.5525231,0.04506538356822688,0.026076244724327093,-0.0010878069412037419,0.028207297541662547,0.0,0.0
1692309435.6489046,0.04538883748370412,0.02759370020239976,-0.0010993072859690248,0.028373497907182542,0.0,0.0
1692309435.7500734,0.04498898384001833,0.0288125136419685,-0.0011023972574911519,0.02816153735442237,0.0,0.0
1692309435.848296,0.04435717577612274,0.029783638687741715,-0.0010936520786186425,0.027989973956305127,0.0,0.0
1692309435.9466577,0.04346905125011236,0.030536669157320513,-0.0010761803993834475,0.027786704741194615,0.0,0.0
1692309436.046521,0.04222290217636763,0.031072124438788554,-0.0011060524433371066,0.02743288540951517,0.0,0.0
1692309436.1466174,0.0407182097502473,0.031408513102170924,-0.0011095572534914916,0.026997886233457807,0.0,0.0
1692309436.24618,0.03895195155859772,0.03155484671870032,-0.0010917968150537,0.026457552494862,0.0,0.0
1692309436.3466928,0.03702851361338297,0.03153034475582689,-0.001136652406075119,0.025883299165305573,0.0,0.0
1692309436.4466558,0.03508949228151163,0.03137584040942713,-0.0011640637213524672,0.025369376081415283,0.0,0.0
